,id,img,lable,text
2473,95317,hateful_memes/img/95317.png,1,all those in favour of bringing swedish women to america as refugees instead of muslims please like and share
5617,25197,hateful_memes/img/25197.png,1,"it's a simple grammar question leeroy! ""what cames at the end of a sentence?"" parole ?"
10468,21053,hateful_memes/img/21053.png,1,so i told the rag head keep your dick beaters off my goat
8221,19702,hateful_memes/img/19702.png,0,i wish jew a happy brithday
3222,54713,hateful_memes/img/54713.png,0,this one time at camp we got so baked
79,03928,hateful_memes/img/03928.png,0,chimpanzees are one of the only animals that kiss each other like humans
7021,54092,hateful_memes/img/54092.png,0,reincarnation ? you mean press x to respawn
10418,96123,hateful_memes/img/96123.png,1,"muslims kill 1,300 people in 20 days and nobody bats an eye one man drives through 10 muslims and everyone loses their minds"
2340,74132,hateful_memes/img/74132.png,1,"fuck allah, fuck muslims and fuck islam. and if you don't like what i say then fuck"
3651,87263,hateful_memes/img/87263.png,1,trump the messiah of white trash racists
11055,70645,hateful_memes/img/70645.png,1,you know that we are better than any other race
11208,56018,hateful_memes/img/56018.png,1,when you start burning calories instead of people
3671,40257,hateful_memes/img/40257.png,1,lgbt virus [gay zombie noises]
12030,12960,hateful_memes/img/12960.png,0,"the face you make when you don't understand what ""stop resisting"" means"
3207,86075,hateful_memes/img/86075.png,1,"everyone told me ''he is gonna leave"""
11745,47912,hateful_memes/img/47912.png,0,when it's your pg 5th turnover in the game
7459,82163,hateful_memes/img/82163.png,1,please make them white
1904,28017,hateful_memes/img/28017.png,1,say it! say it ! islam is the religion of peace
12314,29073,hateful_memes/img/29073.png,0,"personal stylist $15,000 / week makeup artist $4,000 / month i can't tell the difference"
1851,93148,hateful_memes/img/93148.png,0,the proper way to pop a blackhead
4521,16280,hateful_memes/img/16280.png,1,i didn't buy a colour tv to watch naggers on it
3495,19543,hateful_memes/img/19543.png,1,whats the difference between boy scouts and jews? boy scouts come back from camp
5007,86032,hateful_memes/img/86032.png,0,come back
12187,90173,hateful_memes/img/90173.png,0,"""my husband told me to make him a sandwich i need a good comeback i would come back with a sandwich"""
1145,17869,hateful_memes/img/17869.png,1,party tonight? i'm down
9734,09283,hateful_memes/img/09283.png,0,all people in this world deserve help
4122,15029,hateful_memes/img/15029.png,1,they probably arguing over some little shit
2633,45912,hateful_memes/img/45912.png,0,this offends me ban them do you agree?
9729,93271,hateful_memes/img/93271.png,0,money can't buy you happiness but hookers and coke don't make me sad either!
8683,86593,hateful_memes/img/86593.png,0,farming simulator 17
852,93481,hateful_memes/img/93481.png,0,jack's links presents messing with sasquatch
1494,62085,hateful_memes/img/62085.png,1,"""lynch said her greatest fear is the incredibly disturbing rise of of - anti-muslim rhetoric"""" ....not the incredibly disturbing rise of radical islamic terrorists"
7940,19358,hateful_memes/img/19358.png,0,my irony meter just exploded
3492,37859,hateful_memes/img/37859.png,1,tired of bitches running from the dick? i give you the clamp that bitch down 3000
5500,65283,hateful_memes/img/65283.png,0,a mother speaking to her deaf child using sign language
7955,43609,hateful_memes/img/43609.png,0,this could be us right now but the fucking apocalypse got rescheduled again
1805,08795,hateful_memes/img/08795.png,0,when you are white and working in oil field
2288,98362,hateful_memes/img/98362.png,1,it's ma'am look i found a penis
7157,67194,hateful_memes/img/67194.png,1,a black chinese now i can die in peace chigga
9237,85392,hateful_memes/img/85392.png,1,it's hump day!!! oh fuck!!!
5125,03429,hateful_memes/img/03429.png,0,throwback thursday we was all by ourselves at one time we was the only once's in the new phase to build and close
188,26547,hateful_memes/img/26547.png,1,that's the way allah allah i like it
1123,71028,hateful_memes/img/71028.png,0,have you ever lost all respect for someone? you don't hate them but you don't t feel the need to associate yourself or say anything to them anymore
8744,71083,hateful_memes/img/71083.png,0,i once dumped a cross eyed chick thought she was seeing someone else
6329,46829,hateful_memes/img/46829.png,0,what is the difference between old milwaukee and a clitoris a clitoris only tastes like piss for a second
8454,38072,hateful_memes/img/38072.png,0,your race card is declined
6020,94068,hateful_memes/img/94068.png,1,hating the jews is a great honor for me and it makes me walk with my head high
1594,74013,hateful_memes/img/74013.png,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing"
7482,57063,hateful_memes/img/57063.png,0,protect america from boatloads of refugees fleeing scandinavia's socialist tyranny
4347,37542,hateful_memes/img/37542.png,1,i'm a gnigger and you've been robbed
500,29174,hateful_memes/img/29174.png,0,the crimes against humanity should not be swiftly forgotten
4265,63187,hateful_memes/img/63187.png,1,"gaming in north korea if you die in game, you die in real life"
3037,46150,hateful_memes/img/46150.png,0,i'm not any different
10676,36104,hateful_memes/img/36104.png,1,support your local dirty white boys
8863,07692,hateful_memes/img/07692.png,1,"hurry up son, the owner is coming"
2231,96058,hateful_memes/img/96058.png,0,husband gives massage.. ...aaaand now i have a dick in me
6298,01672,hateful_memes/img/01672.png,0,when the new call of duty comes out and you're already camping
3068,37825,hateful_memes/img/37825.png,0,stop confusing illegal aliens with immigrants
590,56908,hateful_memes/img/56908.png,1,"""life is like a box of chocolates."" it sucks if you have diabetes"
12075,14729,hateful_memes/img/14729.png,0,there's a reason they have children. they are pedophiles
5629,78315,hateful_memes/img/78315.png,1,my girlfriend went to my family and accused me of beastiality i had no idea goats could even talk
5503,51864,hateful_memes/img/51864.png,0,mueller found no collusion dad we're democrats...we'll find another lie and i've told you please call me mom
6947,54831,hateful_memes/img/54831.png,0,time barack hussein obama muslim of the year
2075,72598,hateful_memes/img/72598.png,0,texas churches be like... pew pew pew
3886,15846,hateful_memes/img/15846.png,1,"america in 2045 ""grandpa...why didn't you stop them?!"""
12477,83649,hateful_memes/img/83649.png,0,the victoria's secret angels across america tour
4192,09547,hateful_memes/img/09547.png,0,if being a racist means i don't want my country turned into a pile of rocks & and goatshit ruled by a barbaric cult then i'm a racist
4952,63894,hateful_memes/img/63894.png,1,gay conversion therapists hate this man learn how he cured the gay with this one weird trick
777,29467,hateful_memes/img/29467.png,0,love is more powerful than any other force in the world
12528,07642,hateful_memes/img/07642.png,0,trust me.. ...they love the warm weather
2347,03241,hateful_memes/img/03241.png,0,when black people make white jokes when white people make black jokes
11762,72016,hateful_memes/img/72016.png,0,she rode in the back solid move
1194,40829,hateful_memes/img/40829.png,0,i don't let my vitiligo get me down
8539,58917,hateful_memes/img/58917.png,0,fight for our country to keep the land we made home
6170,76920,hateful_memes/img/76920.png,0,runway fashion has become much more inclusive and way more creative!
9133,69410,hateful_memes/img/69410.png,0,thank you! for everything! for what ?
2304,75102,hateful_memes/img/75102.png,0,whose dick do i have to suck to get these charges dropped?
3344,04619,hateful_memes/img/04619.png,1,"the most popular, but least talked about, white trash barbie! kids b like ""not my fault you didn't pay the cable!"""
3855,67413,hateful_memes/img/67413.png,0,"when you find a shooter the same day you plan a bombing, so you team up"
11068,18704,hateful_memes/img/18704.png,1,vegetable soup
1113,61792,hateful_memes/img/61792.png,0,not the shower we deserved but the shower we needed
8866,48039,hateful_memes/img/48039.png,0,"hello everyone, this is m and welcome to jackass: umbra edition!"
12457,78542,hateful_memes/img/78542.png,0,a truck hit him from behind
4779,20491,hateful_memes/img/20491.png,1,if your happy and you know it clap your hands.
9727,05918,hateful_memes/img/05918.png,0,burning them was a horrific event in the history
11625,74205,hateful_memes/img/74205.png,0,nobody listens to you like your best friend
5358,56928,hateful_memes/img/56928.png,0,so you want me to yell maga and punch jussie smollet
9390,67801,hateful_memes/img/67801.png,1,if there is no race it can't be homicide
5580,70429,hateful_memes/img/70429.png,1,don't worry we put an exclusion for white males in our anti-hatred resolution
3790,18274,hateful_memes/img/18274.png,1,"superman's flying class was popular, but no one ever passed"
565,96185,hateful_memes/img/96185.png,1,"i hate the chinese, black, white, mexican people so who do i like? therein lies the problem"
3508,80769,hateful_memes/img/80769.png,0,when you are doing random stuff and realise you left the oven on
1803,52104,hateful_memes/img/52104.png,0,"lebanon: before islam after islam but don't worry! after islam takes over, there'll be a golden age... apparently"
8011,42836,hateful_memes/img/42836.png,1,dick so good it made my pussy retarded
10304,48970,hateful_memes/img/48970.png,0,when your goat tells you she ain't on the pill
1642,30579,hateful_memes/img/30579.png,0,white power!
6174,89542,hateful_memes/img/89542.png,0,enjoying a warm cup on a cold day
10288,32017,hateful_memes/img/32017.png,0,i want to be inside your lady garden gnomesaying?
4202,40791,hateful_memes/img/40791.png,0,white people is this a shooting range?
8709,25693,hateful_memes/img/25693.png,0,when you can't remeber if you ate wendy's twice that day
9811,69203,hateful_memes/img/69203.png,0,what hitler did was not just homicide he commited genocide
46,69015,hateful_memes/img/69015.png,0,xboxone farming 1619 simulator
1149,25874,hateful_memes/img/25874.png,0,picture of conservatives rioting in the streets after the 9th circuit court of appeals ruling
8117,96507,hateful_memes/img/96507.png,1,sure cancer is bad but you know what's worse? nigas
8305,91750,hateful_memes/img/91750.png,1,what's black on top and white on bottom rape
765,36458,hateful_memes/img/36458.png,0,anyone else hate how hard these spot the difference pictures are getting?
10171,12637,hateful_memes/img/12637.png,0,come and take it
4156,72608,hateful_memes/img/72608.png,0,"dear lord, thank you for making sure noah put turkey, white tail deer, elk and everything else we hunt on the ark! amen"
1566,24316,hateful_memes/img/24316.png,1,sharks don't attack him why? they think it's whale shit
4985,83692,hateful_memes/img/83692.png,0,when you walk into the furry convention and you pull your ar-15 out purification is imminent
6759,17469,hateful_memes/img/17469.png,0,"chelsea clinton.. so ugly that when she gives head, it counts as anal"
6449,56749,hateful_memes/img/56749.png,0,way over there is where you go with that bullshit
8981,65238,hateful_memes/img/65238.png,0,little boy gets a new hand man loses a hand
7528,52816,hateful_memes/img/52816.png,0,friday vibe be like
